dialogue,글자수
"이번에 새로 나온 폴더블폰, 정말 괜찮아 보이던데요?
네, 맞아요. 저도 어제 매장에서 직접 만져봤어요.
특히 화면이 정말 크고 시원해서 좋더라고요.
네, 디자인도 예뻐서 저도 하나 사고 싶었어요.
그래서 말인데, 이걸 우리 팀 공용 장비로 구매 건의할까요?
와, 정말요? 그렇게 해주시면 다들 정말 좋아할 거예요.
제가 관련해서 한번 긍정적으로 검토해 보겠습니다.
네, 기대하겠습니다!
네.
좋습니다.",225
"요즘 골프에 푹 빠져서 주말마다 스크린골프장에 가고 있어요.
아, 정말요? 어떤 골프를 주로 치시는 편이세요?
주로 친구들이랑 편하게 스크린골프를 즐기고 있어요.
와, 저도 골프 정말 좋아하는데! 반갑네요.
그러게요. 혹시 최고 기록은 몇 타셨나요?
저는 운 좋게 80타까지 쳐본 경험이 있어요.
아, 저도 언젠가 꼭 한번 그 기록을 깨보고 싶네요.
네, 꼭 하실 수 있을 거예요!
네.
좋습니다.",222
"혹시 이 노트북 터치패드가 왜 안되는지 아세요?
네, 그럼요. 제가 바로 한번 봐드릴게요.
어떻게 해도 안 움직여서 고장 났나 걱정했어요.
아, 이건 터치패드 잠금 기능이 켜져 있어서 그래요.
아하, 그럼 설정에 들어가서 잠금 기능을 꺼야 하는군요.
네, 맞아요. 여기서 잠금 기능을 해제하시면 될 거예요.
와, 덕분에 해결했네요. 정말 고맙습니다.
천만에요.
네.
좋아요.",209
"다음 주에 다 같이 글램핑장에 가기로 했는데, 너도 갈래?
와, 정말? 당연히 가야지! 너무 재미있겠다.
그래? 그럼 우리 조를 짜서 요리 대결이라도 할까?
좋아! 우리 조는 바비큐랑 감바스를 한번 만들어볼까?
좋아! 생각만 해도 정말 신나고 기대된다.
응, 오랜만에 다 같이 별 보면서 힐링하고 오자.
좋아! 내가 가서 맛있는 마시멜로랑 와인 사줄게.
최고다!
응!
기대된다!",211
"요즘 들어 왜 이렇게 손목이 시큰하고 아픈지 모르겠어요.
어떡해요. 혹시 마우스를 너무 오래 써서 그런 거 아닐까요?
네, 그런 것 같아요. 저도 모르게 자꾸 손목을 돌리게 돼요.
그럴 땐 잠깐이라도 손목 보호대를 하고 쉬게 해줘야 한대요.
네, 오늘부터는 의식적으로라도 보호대를 좀 차야겠어요.
네, 그리고 퇴근 후에 찜질을 해주는 것도 훨씬 더 좋을 거예요.
응, 신경 써줘서 정말 고마워. 힘이 되네.
별말씀을요.
네.
좋아요.",242
"혹시 최근에 읽은 자기 계발서 중에 인상 깊었던 작품 있으세요?
음, 저는 '데일 카네기 인간관계론'을 다시 읽고 있어요.
와, 저도 정말 좋아해요! 저도 정말 감명 깊게 읽었어요.
네, 특히 다른 사람의 입장에서 생각하라는 구절이 와닿아요.
아, 맞아요! 인간관계의 핵심을 꿰뚫는 말인 것 같아요.
네, 그래서 저도 상대를 더 이해하려고 노력하고 있어요.
저도 덕분에 다시 한번 그 의미를 생각하게 되네요.
좋은 책이죠.
네.
감사합니다.",246
"요즘 하늘이 정말 파랗고 예쁜 것 같아요.
맞아요. 어제 비가 온 덕분에 미세먼지가 싹 씻겼네요.
이런 날씨에는 어디라도 놀러 가고 싶어져요.
네, 맞아요. 이번 주말 계획은 세우셨나요?
아니요, 아직 특별한 계획은 없어요. 뭐 할까요?
가까운 공원에 돗자리 펴고 피크닉 어떠세요?
와, 너무 좋은 생각인데요? 같이 가실래요?
네, 좋아요! 제가 도시락 준비할게요.
정말요? 기대되네요!
네, 이따 봐요.",226
"김 대리님, 아까 공유해주신 자료 정말 잘 봤습니다.
아, 그래요? 혹시 이해하기 어려운 부분은 없었나요?
아니요, 아주 명료하게 정리해주셔서 좋았어요.
다행이네요. 도움이 되셨다니 정말 기쁩니다.
특히 마지막 결론 부분이 아주 인상 깊었어요.
그 부분에 가장 많은 고민을 담았습니다.
역시요. 정말 고생 많으셨습니다. 수고했어요.
아닙니다. 감사합니다.
네.
좋습니다.",207
"혹시 요즘 즐겨보는 TV 프로그램 있으세요?
네, 저는 동물 나오는 프로그램을 정말 좋아해요.
와, 정말요? 저도 동물 정말 좋아하는데요.
네, 보고 있으면 마음이 편안해지고 힐링돼요.
그렇군요. 저도 오늘부터 한번 챙겨봐야겠어요.
그럼 제가 재미있는 편 몇 개 추천해드릴까요?
네, 그렇게 해주시면 정말 감사하죠. 기대되네요.
알겠습니다.
네!
좋아요.",198
"실례지만, 이 근처에 있는 버스 터미널이 어디쯤일까요?
아, 저기 보이는 지하철역 3번 출구로 나가시면 돼요.
아, 저기요! 지금 가도 표를 살 수 있을까요?
네, 아마 24시간 운영하는 창구가 있을 거예요.
다행이네요. 급하게 고향에 내려갈 일이 생겼거든요.
네, 창구가 많으니 금방 표를 끊으실 수 있을 겁니다.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",215
"이번 주 일요일 오후에 시간 괜찮으면 다 같이 만날까요?
와, 좋아요! 제가 예쁜 카페로 한번 알아볼까요?
네, 그래주면 정말 고맙죠. 디저트가 맛있는 곳으로요.
오랜만에 다 같이 수다 떨 생각하니 신나네요.
좋아요! 분명히 다들 좋아할 것 같아요.
알겠습니다. 그럼 제가 카페 예약하고 다시 연락할게요.
네, 기다리고 있을게요. 정말 감사합니다.
천만에요.
네!
기대되네요.",210
"요즘 들어 날씨가 건조해서 그런지 입술이 자꾸 트네요.
네, 맞아요. 그래서 저는 립밤을 꼭 챙겨 바르고 있어요.
이럴 때일수록 보습 관리를 철저하게 해줘야죠.
네, 맞아요. 물도 자주 마셔주는 게 좋다고 해요.
제가 지금 립밤을 바르려고 하는데, 한번 써보실래요?
와, 정말요? 그렇게 해주시면 너무 감사하죠.
알겠습니다. 잠시만요. 여기 있습니다.
정말 감사합니다!
네.
좋아요.",214
"혹시 최근에 개봉한 독립 영화 중에 볼만한 거 있었어요?
네, 얼마 전에 본 성장 영화가 정말 여운이 남았어요.
아, 정말요? 어떤 내용의 영화였는지 궁금하네요.
청소년들의 방황과 우정을 다룬 이야기였어요.
와, 듣기만 해도 정말 마음이 찡할 것 같네요.
네, 오랜만에 정말 생각할 거리를 많이 던져준 영화예요.
좋은 영화 알려주셔서 정말 감사합니다.
천만에요.
네!
알겠습니다.",212
"실례지만, 혹시 이 지하철이 홍대입구역으로 가는 게 맞나요?
아니요, 이 지하철은 합정역으로 가는 열차입니다.
아, 그렇군요! 제가 방향을 잘못 알고 있었나 보네요.
네, 홍대입구역으로 가시려면 반대편에서 타셔야 합니다.
자세하게 알려주셔서 정말 감사합니다. 고맙습니다.
별말씀을요. 조심히 잘 찾아가시길 바랍니다.
네, 덕분에 헤매지 않고 바로 찾아가겠네요.
천만에요.
네.
알겠습니다.",217
"이번 주말에 날씨 좋으면 같이 남산으로 놀러 갈래?
와, 너무 좋다! 우리 케이블카 타고 올라갈까?
응, 좋아! 내가 맛있는 주먹밥이랑 간식 싸 갈게.
정말? 그럼 나는 시원한 물이랑 음료수를 챙길게.
좋아! 생각만 해도 정말 신나고 재미있겠다.
응, 오랜만에 같이 자물쇠도 걸고 소원 빌어보자.
좋아! 그럼 우리 토요일 점심때쯤 만나자.
응, 좋아!
이따 봐!
그래!",206
"새로 도입된 교육 제도에 대해서 다들 어떻게 생각하세요?
아, 저도 공지를 봤는데 생각보다 훨씬 더 체계적이었어요.
네, 개인의 역량을 키울 수 있는 좋은 기회 같아요.
맞아요. 앞으로는 더 전문성을 기를 수 있을 것 같아요.
그럼 앞으로 우리 팀도 이 제도를 잘 활용해야겠네요.
네, 맞습니다! 다 같이 한번 열심히 참여해봅시다.
좋습니다. 제가 관련 내용을 한번 정리해서 공유할게요.
네, 알겠습니다!
네!
좋습니다.",235
"요즘 사무실이 좀 춥지 않아요? 난방을 안 하나 봐요.
네, 맞아요. 그래서 저는 핫팩을 하나 챙겨왔어요.
와, 정말요? 정말 현명한 방법이네요.
네, 이렇게 들고 있으니 훨씬 더 따뜻하고 좋아요.
그렇군요. 저도 내일은 꼭 하나 챙겨와야겠어요.
네, 그러세요. 추워서 고생하는 것보다 훨씬 낫죠.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",203
"오늘 점심은 뭐 먹을까요? 어제 먹은 건 너무 기름졌어요.
음, 오늘은 저기 베트남 음식점에서 분짜 먹는 거 어때요?
와, 좋아요! 저도 마침 상큼한 게 먹고 싶었어요.
네, 거기가 채소도 정말 신선하고 맛있거든요.
좋아요! 그럼 우리 오늘 점심은 분짜로 하죠.
네, 알겠습니다. 12시에 바로 출발하시죠.
네, 이따가 뵙겠습니다.
네, 과장님.
네.
좋아요.",201
"요즘 탁구에 푹 빠져서 주말마다 탁구장에 가고 있어요.
아, 정말요? 어떤 탁구를 주로 치시는 편이세요?
주로 아내랑 같이 복식 탁구를 즐기고 있어요.
와, 저도 탁구 정말 좋아하는데! 반갑네요.
그러게요. 혹시 최고 기록은 몇 점이셨나요?
저는 운 좋게 21점까지 내본 경험이 있어요.
아, 저도 언젠가 꼭 한번 그 기록을 깨보고 싶네요.
네, 꼭 하실 수 있을 거예요!
네.
좋습니다.",217
"혹시 이 노트북 블루투스 연결이 왜 안되는지 아세요?
네, 그럼요. 제가 바로 한번 봐드릴게요.
어떻게 해도 연결이 안 돼서 고장 났나 걱정했어요.
아, 이건 블루투스 드라이버가 설치 안 돼서 그래요.
아하, 그럼 서비스 센터에 가서 설치해야 하는군요.
아니요, 제가 지금 바로 설치해드릴 수 있어요.
와, 덕분에 해결했네요. 정말 고맙습니다.
천만에요.
네.
좋아요.",206
"다음 주에 다 같이 바다에 가기로 했는데, 너도 갈래?
와, 정말? 당연히 가야지! 너무 재미있겠다.
그래? 그럼 우리 조를 짜서 모래성 쌓기라도 할까?
좋아! 우리 조는 조개껍데기로 한번 꾸며볼까?
좋아! 생각만 해도 정말 신나고 기대된다.
응, 오랜만에 다 같이 바닷바람 쐬면서 놀아보자.
좋아! 내가 가서 맛있는 회랑 매운탕 사줄게.
최고다!
응!
기대된다!",203
"요즘 들어 왜 이렇게 허리가 뻐근하고 아픈지 모르겠어요.
어떡해요. 혹시 의자가 불편해서 그런 거 아닐까요?
네, 그런 것 같아요. 저도 모르게 자꾸 자세가 틀어져요.
그럴 땐 잠깐이라도 허리 쿠션을 받치고 쉬게 해줘야 한대요.
네, 오늘부터는 의식적으로라도 쿠션을 좀 써야겠어요.
네, 그리고 퇴근 후에 스트레칭을 해주는 것도 훨씬 더 좋을 거예요.
응, 신경 써줘서 정말 고마워. 힘이 되네.
별말씀을요.
네.
좋아요.",236
"혹시 최근에 읽은 역사서 중에 인상 깊었던 작품 있으세요?
음, 저는 '사피엔스'라는 책을 다시 읽고 있어요.
와, 저도 정말 좋아해요! 저도 정말 감명 깊게 읽었어요.
네, 특히 인류의 역사를 새로운 관점에서 보게 해줘요.
아, 맞아요! 인지 혁명이라는 개념이 정말 신선했어요.
네, 그래서 저도 세상을 다르게 보려고 노력하고 있어요.
저도 덕분에 다시 한번 그 의미를 생각하게 되네요.
좋은 책이죠.
네.
감사합니다.",235
